KB,pm2_5-0,pm10-0,o3-0,no2-0,so2-0,co-0,primary_pollutant_code-0,pm2_5-1,pm10-1,o3-1,no2-1,so2-1,co-1,primary_pollutant_code-1,pm2_5-2,pm10-2,o3-2,no2-2,so2-2,co-2,primary_pollutant_code-2,pm2_5-3,pm10-3,o3-3,no2-3,so2-3,co-3,primary_pollutant_code-3,pm2_5-4,pm10-4,o3-4,no2-4,so2-4,co-4,primary_pollutant_code-4,pm2_5-5,pm10-5,o3-5,no2-5,so2-5,co-5,primary_pollutant_code-5
2014-09-07T23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46,73,65,32,11,0.979,2,49,62,65,29,10,0.93,2,60,95,67,30,10,0.977,2,61,90,81,24,11,0.884,2,64,100,86,21,11,0.883,2
2014-09-08T00,48,75,27,27,10,0.92,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46,73,65,32,11,0.979,2,49,62,65,29,10,0.93,2,60,95,67,30,10,0.977,2,61,90,81,24,11,0.884,2
2014-09-08T01,56,73,24,26,10,0.883,2,48,75,27,27,10,0.92,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46,73,65,32,11,0.979,2,49,62,65,29,10,0.93,2,60,95,67,30,10,0.977,2
2014-09-08T02,64,79,17,26,10,0.881,2,56,73,24,26,10,0.883,2,48,75,27,27,10,0.92,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46,73,65,32,11,0.979,2,49,62,65,29,10,0.93,2
2014-09-08T03,69,83,18,26,12,0.886,2,64,79,17,26,10,0.881,2,56,73,24,26,10,0.883,2,48,75,27,27,10,0.92,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46,73,65,32,11,0.979,2
2014-09-08T04,66,79,18,25,10,0.996,2,69,83,18,26,12,0.886,2,64,79,17,26,10,0.881,2,56,73,24,26,10,0.883,2,48,75,27,27,10,0.92,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-09-08T05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66,79,18,25,10,0.996,2,69,83,18,26,12,0.886,2,64,79,17,26,10,0.881,2,56,73,24,26,10,0.883,2,48,75,27,27,10,0.92,2
2014-09-08T06,69,89,6,19,8,1.046,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66,79,18,25,10,0.996,2,69,83,18,26,12,0.886,2,64,79,17,26,10,0.881,2,56,73,24,26,10,0.883,2
2014-09-08T07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69,89,6,19,8,1.046,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66,79,18,25,10,0.996,2,69,83,18,26,12,0.886,2,64,79,17,26,10,0.881,2
2014-09-08T08,69,99,10,19,10,1.053,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69,89,6,19,8,1.046,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66,79,18,25,10,0.996,2,69,83,18,26,12,0.886,2
2014-09-08T09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69,99,10,19,10,1.053,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69,89,6,19,8,1.046,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66,79,18,25,10,0.996,2
2014-09-08T10,108,143,41,62,24,1.085,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69,99,10,19,10,1.053,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69,89,6,19,8,1.046,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-09-08T11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108,143,41,62,24,1.085,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69,99,10,19,10,1.053,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69,89,6,19,8,1.046,2
2014-09-08T12,102,116,108,41,32,1.057,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108,143,41,62,24,1.085,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69,99,10,19,10,1.053,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-09-08T13,83,116,104,32,20,1.049,2,102,116,108,41,32,1.057,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108,143,41,62,24,1.085,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69,99,10,19,10,1.053,2
2014-09-08T14,66,92,108,22,14,1.057,2,83,116,104,32,20,1.049,2,102,116,108,41,32,1.057,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108,143,41,62,24,1.085,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-09-08T15,52,77,130,17,12,0.968,2,66,92,108,22,14,1.057,2,83,116,104,32,20,1.049,2,102,116,108,41,32,1.057,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108,143,41,62,24,1.085,2
2014-09-08T16,48,75,120,20,10,0.991,2,52,77,130,17,12,0.968,2,66,92,108,22,14,1.057,2,83,116,104,32,20,1.049,2,102,116,108,41,32,1.057,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-09-08T17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48,75,120,20,10,0.991,2,52,77,130,17,12,0.968,2,66,92,108,22,14,1.057,2,83,116,104,32,20,1.049,2,102,116,108,41,32,1.057,2
2014-09-08T18,42,60,87,22,10,0.865,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48,75,120,20,10,0.991,2,52,77,130,17,12,0.968,2,66,92,108,22,14,1.057,2,83,116,104,32,20,1.049,2
2014-09-08T19,39,56,66,21,9,0.845,2,42,60,87,22,10,0.865,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48,75,120,20,10,0.991,2,52,77,130,17,12,0.968,2,66,92,108,22,14,1.057,2
2014-09-08T20,38,61,56,21,9,0.863,3,39,56,66,21,9,0.845,2,42,60,87,22,10,0.865,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48,75,120,20,10,0.991,2,52,77,130,17,12,0.968,2
2014-09-08T21,40,55,59,21,10,0.876,2,38,61,56,21,9,0.863,3,39,56,66,21,9,0.845,2,42,60,87,22,10,0.865,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48,75,120,20,10,0.991,2
2014-09-08T22,39,58,50,23,11,0.947,2,40,55,59,21,10,0.876,2,38,61,56,21,9,0.863,3,39,56,66,21,9,0.845,2,42,60,87,22,10,0.865,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-09-08T23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39,58,50,23,11,0.947,2,40,55,59,21,10,0.876,2,38,61,56,21,9,0.863,3,39,56,66,21,9,0.845,2,42,60,87,22,10,0.865,2
2014-09-09T00,46,58,47,20,10,0.918,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39,58,50,23,11,0.947,2,40,55,59,21,10,0.876,2,38,61,56,21,9,0.863,3,39,56,66,21,9,0.845,2
2014-09-09T01,42,53,40,17,10,0.869,2,46,58,47,20,10,0.918,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39,58,50,23,11,0.947,2,40,55,59,21,10,0.876,2,38,61,56,21,9,0.863,3
2014-09-09T02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42,53,40,17,10,0.869,2,46,58,47,20,10,0.918,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39,58,50,23,11,0.947,2,40,55,59,21,10,0.876,2
2014-09-09T03,43,57,37,19,10,0.898,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42,53,40,17,10,0.869,2,46,58,47,20,10,0.918,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39,58,50,23,11,0.947,2
2014-09-09T04,42,58,27,21,11,0.938,2,43,57,37,19,10,0.898,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42,53,40,17,10,0.869,2,46,58,47,20,10,0.918,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-09-09T05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42,58,27,21,11,0.938,2,43,57,37,19,10,0.898,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42,53,40,17,10,0.869,2,46,58,47,20,10,0.918,2
2014-09-09T06,48,65,22,23,9,0.975,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42,58,27,21,11,0.938,2,43,57,37,19,10,0.898,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42,53,40,17,10,0.869,2
2014-09-09T07,44,60,10,22,8,1.037,2,48,65,22,23,9,0.975,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42,58,27,21,11,0.938,2,43,57,37,19,10,0.898,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-09-09T08,48,67,10,23,9,0.96,2,44,60,10,22,8,1.037,2,48,65,22,23,9,0.975,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42,58,27,21,11,0.938,2,43,57,37,19,10,0.898,2
2014-09-09T09,63,80,11,36,10,1.04,2,48,67,10,23,9,0.96,2,44,60,10,22,8,1.037,2,48,65,22,23,9,0.975,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42,58,27,21,11,0.938,2
2014-09-09T10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63,80,11,36,10,1.04,2,48,67,10,23,9,0.96,2,44,60,10,22,8,1.037,2,48,65,22,23,9,0.975,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-09-09T11,90,107,9,49,10,1.112,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63,80,11,36,10,1.04,2,48,67,10,23,9,0.96,2,44,60,10,22,8,1.037,2,48,65,22,23,9,0.975,2
2014-09-09T12,0,106,15,45,9,1.107,3,90,107,9,49,10,1.112,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63,80,11,36,10,1.04,2,48,67,10,23,9,0.96,2,44,60,10,22,8,1.037,2
2014-09-09T13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,106,15,45,9,1.107,3,90,107,9,49,10,1.112,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63,80,11,36,10,1.04,2,48,67,10,23,9,0.96,2
2014-09-09T14,71,85,51,34,9,1.024,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,106,15,45,9,1.107,3,90,107,9,49,10,1.112,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63,80,11,36,10,1.04,2
2014-09-09T15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71,85,51,34,9,1.024,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,106,15,45,9,1.107,3,90,107,9,49,10,1.112,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-09-09T16,52,72,66,26,8,1.035,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71,85,51,34,9,1.024,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,106,15,45,9,1.107,3,90,107,9,49,10,1.112,2
2014-09-09T17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52,72,66,26,8,1.035,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71,85,51,34,9,1.024,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,106,15,45,9,1.107,3
2014-09-09T18,38,62,36,33,8,0.985,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52,72,66,26,8,1.035,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71,85,51,34,9,1.024,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-09-09T19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38,62,36,33,8,0.985,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52,72,66,26,8,1.035,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71,85,51,34,9,1.024,2
2014-09-09T20,37,60,20,33,8,0.973,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38,62,36,33,8,0.985,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52,72,66,26,8,1.035,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-09-09T21,36,52,15,27,7,0.908,2,37,60,20,33,8,0.973,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38,62,36,33,8,0.985,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52,72,66,26,8,1.035,2
2014-09-09T22,37,46,28,26,8,0.867,2,36,52,15,27,7,0.908,2,37,60,20,33,8,0.973,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38,62,36,33,8,0.985,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-09-09T23,37,43,32,23,8,0.896,2,37,46,28,26,8,0.867,2,36,52,15,27,7,0.908,2,37,60,20,33,8,0.973,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38,62,36,33,8,0.985,3
2014-09-10T00,35,51,17,22,7,0.824,3,37,43,32,23,8,0.896,2,37,46,28,26,8,0.867,2,36,52,15,27,7,0.908,2,37,60,20,33,8,0.973,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-09-10T01,37,44,24,17,8,0.841,2,35,51,17,22,7,0.824,3,37,43,32,23,8,0.896,2,37,46,28,26,8,0.867,2,36,52,15,27,7,0.908,2,37,60,20,33,8,0.973,3
2014-09-10T02,35,0,25,12,8,0.763,0,37,44,24,17,8,0.841,2,35,51,17,22,7,0.824,3,37,43,32,23,8,0.896,2,37,46,28,26,8,0.867,2,36,52,15,27,7,0.908,2
2014-09-10T03,35,39,19,15,10,0.823,0,35,0,25,12,8,0.763,0,37,44,24,17,8,0.841,2,35,51,17,22,7,0.824,3,37,43,32,23,8,0.896,2,37,46,28,26,8,0.867,2
2014-09-10T04,35,46,7,17,10,0.85,0,35,39,19,15,10,0.823,0,35,0,25,12,8,0.763,0,37,44,24,17,8,0.841,2,35,51,17,22,7,0.824,3,37,43,32,23,8,0.896,2
2014-09-10T05,38,56,5,18,9,0.845,2,35,46,7,17,10,0.85,0,35,39,19,15,10,0.823,0,35,0,25,12,8,0.763,0,37,44,24,17,8,0.841,2,35,51,17,22,7,0.824,3
2014-09-10T06,45,67,7,18,8,0.83,2,38,56,5,18,9,0.845,2,35,46,7,17,10,0.85,0,35,39,19,15,10,0.823,0,35,0,25,12,8,0.763,0,37,44,24,17,8,0.841,2
2014-09-10T07,50,66,9,19,8,0.847,2,45,67,7,18,8,0.83,2,38,56,5,18,9,0.845,2,35,46,7,17,10,0.85,0,35,39,19,15,10,0.823,0,35,0,25,12,8,0.763,0
2014-09-10T08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50,66,9,19,8,0.847,2,45,67,7,18,8,0.83,2,38,56,5,18,9,0.845,2,35,46,7,17,10,0.85,0,35,39,19,15,10,0.823,0
2014-09-10T09,49,66,9,32,9,0.879,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50,66,9,19,8,0.847,2,45,67,7,18,8,0.83,2,38,56,5,18,9,0.845,2,35,46,7,17,10,0.85,0
2014-09-10T10,44,71,25,35,10,0.883,2,49,66,9,32,9,0.879,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50,66,9,19,8,0.847,2,45,67,7,18,8,0.83,2,38,56,5,18,9,0.845,2
2014-09-10T11,46,86,18,42,9,0.894,3,44,71,25,35,10,0.883,2,49,66,9,32,9,0.879,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50,66,9,19,8,0.847,2,45,67,7,18,8,0.83,2
2014-09-10T12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46,86,18,42,9,0.894,3,44,71,25,35,10,0.883,2,49,66,9,32,9,0.879,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50,66,9,19,8,0.847,2
2014-09-10T13,46,63,31,26,9,0.852,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46,86,18,42,9,0.894,3,44,71,25,35,10,0.883,2,49,66,9,32,9,0.879,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-09-10T14,39,48,41,22,9,0.716,2,46,63,31,26,9,0.852,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46,86,18,42,9,0.894,3,44,71,25,35,10,0.883,2,49,66,9,32,9,0.879,2
2014-09-10T15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39,48,41,22,9,0.716,2,46,63,31,26,9,0.852,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46,86,18,42,9,0.894,3,44,71,25,35,10,0.883,2
