KB,pm2_5-0,pm10-0,o3-0,no2-0,so2-0,co-0,primary_pollutant_code-0,pm2_5-1,pm10-1,o3-1,no2-1,so2-1,co-1,primary_pollutant_code-1,pm2_5-2,pm10-2,o3-2,no2-2,so2-2,co-2,primary_pollutant_code-2,pm2_5-3,pm10-3,o3-3,no2-3,so2-3,co-3,primary_pollutant_code-3,pm2_5-4,pm10-4,o3-4,no2-4,so2-4,co-4,primary_pollutant_code-4,pm2_5-5,pm10-5,o3-5,no2-5,so2-5,co-5,primary_pollutant_code-5
2014-01-09T22,79,93,6,68,56,1.9,2,86,122,7,78,66,1.9,2,63,120,7,76,76,1.5,1,40,68,16,57,40,0.8,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-09T23,67,83,6,63,52,1.9,2,79,93,6,68,56,1.9,2,86,122,7,78,66,1.9,2,63,120,7,76,76,1.5,1,40,68,16,57,40,0.8,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-10T00,58,71,11,48,47,1.7,2,67,83,6,63,52,1.9,2,79,93,6,68,56,1.9,2,86,122,7,78,66,1.9,2,63,120,7,76,76,1.5,1,40,68,16,57,40,0.8,3
2014-01-10T01,46,50,19,35,37,1.2,2,58,71,11,48,47,1.7,2,67,83,6,63,52,1.9,2,79,93,6,68,56,1.9,2,86,122,7,78,66,1.9,2,63,120,7,76,76,1.5,1
2014-01-10T02,39,43,20,32,33,1,2,46,50,19,35,37,1.2,2,58,71,11,48,47,1.7,2,67,83,6,63,52,1.9,2,79,93,6,68,56,1.9,2,86,122,7,78,66,1.9,2
2014-01-10T03,44,66,14,40,37,1.4,2,39,43,20,32,33,1,2,46,50,19,35,37,1.2,2,58,71,11,48,47,1.7,2,67,83,6,63,52,1.9,2,79,93,6,68,56,1.9,2
2014-01-10T04,71,95,4,55,40,2.5,2,44,66,14,40,37,1.4,2,39,43,20,32,33,1,2,46,50,19,35,37,1.2,2,58,71,11,48,47,1.7,2,67,83,6,63,52,1.9,2
2014-01-10T05,0,0,7,78,88,4.6,0,71,95,4,55,40,2.5,2,44,66,14,40,37,1.4,2,39,43,20,32,33,1,2,46,50,19,35,37,1.2,2,58,71,11,48,47,1.7,2
2014-01-10T06,0,0,3,66,80,3.7,0,0,0,7,78,88,4.6,0,71,95,4,55,40,2.5,2,44,66,14,40,37,1.4,2,39,43,20,32,33,1,2,46,50,19,35,37,1.2,2
2014-01-10T07,0,0,3,65,54,3.2,0,0,0,3,66,80,3.7,0,0,0,7,78,88,4.6,0,71,95,4,55,40,2.5,2,44,66,14,40,37,1.4,2,39,43,20,32,33,1,2
2014-01-10T08,0,0,4,64,58,3.6,0,0,0,3,65,54,3.2,0,0,0,3,66,80,3.7,0,0,0,7,78,88,4.6,0,71,95,4,55,40,2.5,2,44,66,14,40,37,1.4,2
2014-01-10T09,0,0,5,72,99,3.8,0,0,0,4,64,58,3.6,0,0,0,3,65,54,3.2,0,0,0,3,66,80,3.7,0,0,0,7,78,88,4.6,0,71,95,4,55,40,2.5,2
2014-01-10T10,0,0,6,77,86,4.2,0,0,0,5,72,99,3.8,0,0,0,4,64,58,3.6,0,0,0,3,65,54,3.2,0,0,0,3,66,80,3.7,0,0,0,7,78,88,4.6,0
2014-01-10T11,0,0,6,96,105,4.9,0,0,0,6,77,86,4.2,0,0,0,5,72,99,3.8,0,0,0,4,64,58,3.6,0,0,0,3,65,54,3.2,0,0,0,3,66,80,3.7,0
2014-01-10T12,0,0,11,81,92,3,0,0,0,6,96,105,4.9,0,0,0,6,77,86,4.2,0,0,0,5,72,99,3.8,0,0,0,4,64,58,3.6,0,0,0,3,65,54,3.2,0
2014-01-10T13,28,0,40,31,44,0.6,0,0,0,11,81,92,3,0,0,0,6,96,105,4.9,0,0,0,6,77,86,4.2,0,0,0,5,72,99,3.8,0,0,0,4,64,58,3.6,0
2014-01-10T14,19,0,54,25,28,0.3,0,28,0,40,31,44,0.6,0,0,0,11,81,92,3,0,0,0,6,96,105,4.9,0,0,0,6,77,86,4.2,0,0,0,5,72,99,3.8,0
2014-01-10T15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,0,54,25,28,0.3,0,28,0,40,31,44,0.6,0,0,0,11,81,92,3,0,0,0,6,96,105,4.9,0,0,0,6,77,86,4.2,0
2014-01-10T16,19,40,41,39,32,0.3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,0,54,25,28,0.3,0,28,0,40,31,44,0.6,0,0,0,11,81,92,3,0,0,0,6,96,105,4.9,0
2014-01-10T17,23,52,35,44,32,0.3,3,19,40,41,39,32,0.3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,0,54,25,28,0.3,0,28,0,40,31,44,0.6,0,0,0,11,81,92,3,0
2014-01-10T18,39,55,18,63,40,0.8,2,23,52,35,44,32,0.3,3,19,40,41,39,32,0.3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,0,54,25,28,0.3,0,28,0,40,31,44,0.6,0
2014-01-10T19,69,92,10,78,63,1.8,2,39,55,18,63,40,0.8,2,23,52,35,44,32,0.3,3,19,40,41,39,32,0.3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,0,54,25,28,0.3,0
2014-01-10T20,142,225,7,104,103,3.3,2,69,92,10,78,63,1.8,2,39,55,18,63,40,0.8,2,23,52,35,44,32,0.3,3,19,40,41,39,32,0.3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-10T21,146,212,6,105,96,3.2,2,142,225,7,104,103,3.3,2,69,92,10,78,63,1.8,2,39,55,18,63,40,0.8,2,23,52,35,44,32,0.3,3,19,40,41,39,32,0.3,0
2014-01-10T22,84,94,5,73,60,1.9,2,146,212,6,105,96,3.2,2,142,225,7,104,103,3.3,2,69,92,10,78,63,1.8,2,39,55,18,63,40,0.8,2,23,52,35,44,32,0.3,3
2014-01-10T23,40,49,16,44,37,0.9,2,84,94,5,73,60,1.9,2,146,212,6,105,96,3.2,2,142,225,7,104,103,3.3,2,69,92,10,78,63,1.8,2,39,55,18,63,40,0.8,2
2014-01-11T00,45,53,14,47,47,1.1,2,40,49,16,44,37,0.9,2,84,94,5,73,60,1.9,2,146,212,6,105,96,3.2,2,142,225,7,104,103,3.3,2,69,92,10,78,63,1.8,2
2014-01-11T01,98,116,10,67,69,3.1,2,45,53,14,47,47,1.1,2,40,49,16,44,37,0.9,2,84,94,5,73,60,1.9,2,146,212,6,105,96,3.2,2,142,225,7,104,103,3.3,2
2014-01-11T02,107,132,7,69,65,3.1,2,98,116,10,67,69,3.1,2,45,53,14,47,47,1.1,2,40,49,16,44,37,0.9,2,84,94,5,73,60,1.9,2,146,212,6,105,96,3.2,2
2014-01-11T03,113,127,8,69,79,3.8,2,107,132,7,69,65,3.1,2,98,116,10,67,69,3.1,2,45,53,14,47,47,1.1,2,40,49,16,44,37,0.9,2,84,94,5,73,60,1.9,2
2014-01-11T04,96,118,6,77,71,3.7,2,113,127,8,69,79,3.8,2,107,132,7,69,65,3.1,2,98,116,10,67,69,3.1,2,45,53,14,47,47,1.1,2,40,49,16,44,37,0.9,2
2014-01-11T05,96,125,7,77,73,4.5,2,96,118,6,77,71,3.7,2,113,127,8,69,79,3.8,2,107,132,7,69,65,3.1,2,98,116,10,67,69,3.1,2,45,53,14,47,47,1.1,2
2014-01-11T06,94,122,5,69,62,4,2,96,125,7,77,73,4.5,2,96,118,6,77,71,3.7,2,113,127,8,69,79,3.8,2,107,132,7,69,65,3.1,2,98,116,10,67,69,3.1,2
2014-01-11T07,72,77,4,62,78,2.8,2,94,122,5,69,62,4,2,96,125,7,77,73,4.5,2,96,118,6,77,71,3.7,2,113,127,8,69,79,3.8,2,107,132,7,69,65,3.1,2
2014-01-11T08,79,100,4,68,88,3.2,2,72,77,4,62,78,2.8,2,94,122,5,69,62,4,2,96,125,7,77,73,4.5,2,96,118,6,77,71,3.7,2,113,127,8,69,79,3.8,2
2014-01-11T09,0,0,5,85,97,4.7,0,79,100,4,68,88,3.2,2,72,77,4,62,78,2.8,2,94,122,5,69,62,4,2,96,125,7,77,73,4.5,2,96,118,6,77,71,3.7,2
2014-01-11T10,0,0,5,92,112,4.8,0,0,0,5,85,97,4.7,0,79,100,4,68,88,3.2,2,72,77,4,62,78,2.8,2,94,122,5,69,62,4,2,96,125,7,77,73,4.5,2
2014-01-11T11,0,0,6,102,144,4.5,5,0,0,5,92,112,4.8,0,0,0,5,85,97,4.7,0,79,100,4,68,88,3.2,2,72,77,4,62,78,2.8,2,94,122,5,69,62,4,2
2014-01-11T12,0,112,9,98,123,3.2,3,0,0,6,102,144,4.5,5,0,0,5,92,112,4.8,0,0,0,5,85,97,4.7,0,79,100,4,68,88,3.2,2,72,77,4,62,78,2.8,2
2014-01-11T13,131,0,12,93,102,2.6,2,0,112,9,98,123,3.2,3,0,0,6,102,144,4.5,5,0,0,5,92,112,4.8,0,0,0,5,85,97,4.7,0,79,100,4,68,88,3.2,2
2014-01-11T14,105,110,16,80,94,1.8,2,131,0,12,93,102,2.6,2,0,112,9,98,123,3.2,3,0,0,6,102,144,4.5,5,0,0,5,92,112,4.8,0,0,0,5,85,97,4.7,0
2014-01-11T15,76,94,18,68,76,1.2,2,105,110,16,80,94,1.8,2,131,0,12,93,102,2.6,2,0,112,9,98,123,3.2,3,0,0,6,102,144,4.5,5,0,0,5,92,112,4.8,0
2014-01-11T16,50,74,19,62,62,1,2,76,94,18,68,76,1.2,2,105,110,16,80,94,1.8,2,131,0,12,93,102,2.6,2,0,112,9,98,123,3.2,3,0,0,6,102,144,4.5,5
2014-01-11T17,66,92,9,79,73,1.5,2,50,74,19,62,62,1,2,76,94,18,68,76,1.2,2,105,110,16,80,94,1.8,2,131,0,12,93,102,2.6,2,0,112,9,98,123,3.2,3
2014-01-11T18,83,121,7,83,76,1.7,2,66,92,9,79,73,1.5,2,50,74,19,62,62,1,2,76,94,18,68,76,1.2,2,105,110,16,80,94,1.8,2,131,0,12,93,102,2.6,2
2014-01-11T19,94,134,6,91,85,2.3,2,83,121,7,83,76,1.7,2,66,92,9,79,73,1.5,2,50,74,19,62,62,1,2,76,94,18,68,76,1.2,2,105,110,16,80,94,1.8,2
2014-01-11T20,96,124,5,84,90,2.4,2,94,134,6,91,85,2.3,2,83,121,7,83,76,1.7,2,66,92,9,79,73,1.5,2,50,74,19,62,62,1,2,76,94,18,68,76,1.2,2
2014-01-11T21,59,89,9,67,65,1.7,2,96,124,5,84,90,2.4,2,94,134,6,91,85,2.3,2,83,121,7,83,76,1.7,2,66,92,9,79,73,1.5,2,50,74,19,62,62,1,2
2014-01-11T22,30,59,38,27,28,0.4,3,59,89,9,67,65,1.7,2,96,124,5,84,90,2.4,2,94,134,6,91,85,2.3,2,83,121,7,83,76,1.7,2,66,92,9,79,73,1.5,2
2014-01-11T23,18,52,62,10,6,0.2,3,30,59,38,27,28,0.4,3,59,89,9,67,65,1.7,2,96,124,5,84,90,2.4,2,94,134,6,91,85,2.3,2,83,121,7,83,76,1.7,2
2014-01-12T00,13,28,58,14,8,0.3,0,18,52,62,10,6,0.2,3,30,59,38,27,28,0.4,3,59,89,9,67,65,1.7,2,96,124,5,84,90,2.4,2,94,134,6,91,85,2.3,2
2014-01-12T01,18,60,51,17,12,0.3,3,13,28,58,14,8,0.3,0,18,52,62,10,6,0.2,3,30,59,38,27,28,0.4,3,59,89,9,67,65,1.7,2,96,124,5,84,90,2.4,2
2014-01-12T02,16,42,44,22,13,0.3,0,18,60,51,17,12,0.3,3,13,28,58,14,8,0.3,0,18,52,62,10,6,0.2,3,30,59,38,27,28,0.4,3,59,89,9,67,65,1.7,2
2014-01-12T03,12,25,47,21,13,0.5,0,16,42,44,22,13,0.3,0,18,60,51,17,12,0.3,3,13,28,58,14,8,0.3,0,18,52,62,10,6,0.2,3,30,59,38,27,28,0.4,3
2014-01-12T04,14,22,29,0,17,0.5,0,12,25,47,21,13,0.5,0,16,42,44,22,13,0.3,0,18,60,51,17,12,0.3,3,13,28,58,14,8,0.3,0,18,52,62,10,6,0.2,3
2014-01-12T05,12,26,30,37,19,0.6,0,14,22,29,0,17,0.5,0,12,25,47,21,13,0.5,0,16,42,44,22,13,0.3,0,18,60,51,17,12,0.3,3,13,28,58,14,8,0.3,0
2014-01-12T06,11,25,45,28,13,0.6,0,12,26,30,37,19,0.6,0,14,22,29,0,17,0.5,0,12,25,47,21,13,0.5,0,16,42,44,22,13,0.3,0,18,60,51,17,12,0.3,3
2014-01-12T07,14,25,42,32,20,0.6,0,11,25,45,28,13,0.6,0,12,26,30,37,19,0.6,0,14,22,29,0,17,0.5,0,12,25,47,21,13,0.5,0,16,42,44,22,13,0.3,0
2014-01-12T08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,25,42,32,20,0.6,0,11,25,45,28,13,0.6,0,12,26,30,37,19,0.6,0,14,22,29,0,17,0.5,0,12,25,47,21,13,0.5,0
2014-01-12T09,13,19,38,33,58,0.7,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,25,42,32,20,0.6,0,11,25,45,28,13,0.6,0,12,26,30,37,19,0.6,0,14,22,29,0,17,0.5,0
2014-01-12T10,16,0,41,30,78,0.7,0,13,19,38,33,58,0.7,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,25,42,32,20,0.6,0,11,25,45,28,13,0.6,0,12,26,30,37,19,0.6,0
2014-01-12T11,14,0,52,22,38,0.6,0,16,0,41,30,78,0.7,0,13,19,38,33,58,0.7,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,25,42,32,20,0.6,0,11,25,45,28,13,0.6,0
2014-01-12T12,10,0,60,17,18,0.4,0,14,0,52,22,38,0.6,0,16,0,41,30,78,0.7,0,13,19,38,33,58,0.7,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,25,42,32,20,0.6,0
2014-01-12T13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,0,60,17,18,0.4,0,14,0,52,22,38,0.6,0,16,0,41,30,78,0.7,0,13,19,38,33,58,0.7,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-12T14,8,26,68,13,13,0.2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,0,60,17,18,0.4,0,14,0,52,22,38,0.6,0,16,0,41,30,78,0.7,0,13,19,38,33,58,0.7,0
2014-01-12T15,11,0,65,16,13,0.2,0,8,26,68,13,13,0.2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,0,60,17,18,0.4,0,14,0,52,22,38,0.6,0,16,0,41,30,78,0.7,0
2014-01-12T16,10,11,61,19,13,0.2,0,11,0,65,16,13,0.2,0,8,26,68,13,13,0.2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,0,60,17,18,0.4,0,14,0,52,22,38,0.6,0
2014-01-12T17,12,28,48,30,13,0.3,0,10,11,61,19,13,0.2,0,11,0,65,16,13,0.2,0,8,26,68,13,13,0.2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,0,60,17,18,0.4,0
2014-01-12T18,37,55,25,54,32,1,1,12,28,48,30,13,0.3,0,10,11,61,19,13,0.2,0,11,0,65,16,13,0.2,0,8,26,68,13,13,0.2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-12T19,41,0,13,65,43,1.2,2,37,55,25,54,32,1,1,12,28,48,30,13,0.3,0,10,11,61,19,13,0.2,0,11,0,65,16,13,0.2,0,8,26,68,13,13,0.2,0
2014-01-12T20,65,87,8,73,51,1.7,2,41,0,13,65,43,1.2,2,37,55,25,54,32,1,1,12,28,48,30,13,0.3,0,10,11,61,19,13,0.2,0,11,0,65,16,13,0.2,0
2014-01-12T21,54,92,9,65,54,1.2,2,65,87,8,73,51,1.7,2,41,0,13,65,43,1.2,2,37,55,25,54,32,1,1,12,28,48,30,13,0.3,0,10,11,61,19,13,0.2,0
2014-01-12T22,52,76,14,57,44,1.5,2,54,92,9,65,54,1.2,2,65,87,8,73,51,1.7,2,41,0,13,65,43,1.2,2,37,55,25,54,32,1,1,12,28,48,30,13,0.3,0
2014-01-12T23,39,46,28,35,34,1.2,2,52,76,14,57,44,1.5,2,54,92,9,65,54,1.2,2,65,87,8,73,51,1.7,2,41,0,13,65,43,1.2,2,37,55,25,54,32,1,1
2014-01-13T00,32,34,29,32,40,1.1,0,39,46,28,35,34,1.2,2,52,76,14,57,44,1.5,2,54,92,9,65,54,1.2,2,65,87,8,73,51,1.7,2,41,0,13,65,43,1.2,2
2014-01-13T01,33,38,30,29,29,1.1,0,32,34,29,32,40,1.1,0,39,46,28,35,34,1.2,2,52,76,14,57,44,1.5,2,54,92,9,65,54,1.2,2,65,87,8,73,51,1.7,2
2014-01-13T02,28,34,10,52,32,1,0,33,38,30,29,29,1.1,0,32,34,29,32,40,1.1,0,39,46,28,35,34,1.2,2,52,76,14,57,44,1.5,2,54,92,9,65,54,1.2,2
2014-01-13T03,27,31,14,45,30,1.1,0,28,34,10,52,32,1,0,33,38,30,29,29,1.1,0,32,34,29,32,40,1.1,0,39,46,28,35,34,1.2,2,52,76,14,57,44,1.5,2
2014-01-13T04,27,0,11,49,31,1.1,0,27,31,14,45,30,1.1,0,28,34,10,52,32,1,0,33,38,30,29,29,1.1,0,32,34,29,32,40,1.1,0,39,46,28,35,34,1.2,2
2014-01-13T05,28,31,16,41,41,1.2,0,27,0,11,49,31,1.1,0,27,31,14,45,30,1.1,0,28,34,10,52,32,1,0,33,38,30,29,29,1.1,0,32,34,29,32,40,1.1,0
2014-01-13T06,36,53,5,53,38,1.9,1,28,31,16,41,41,1.2,0,27,0,11,49,31,1.1,0,27,31,14,45,30,1.1,0,28,34,10,52,32,1,0,33,38,30,29,29,1.1,0
2014-01-13T07,46,51,4,54,41,2.1,2,36,53,5,53,38,1.9,1,28,31,16,41,41,1.2,0,27,0,11,49,31,1.1,0,27,31,14,45,30,1.1,0,28,34,10,52,32,1,0
2014-01-13T08,44,52,3,57,45,2.1,2,46,51,4,54,41,2.1,2,36,53,5,53,38,1.9,1,28,31,16,41,41,1.2,0,27,0,11,49,31,1.1,0,27,31,14,45,30,1.1,0
2014-01-13T09,86,115,7,74,83,3.9,2,44,52,3,57,45,2.1,2,46,51,4,54,41,2.1,2,36,53,5,53,38,1.9,1,28,31,16,41,41,1.2,0,27,0,11,49,31,1.1,0
2014-01-13T10,92,110,7,72,90,3.1,2,86,115,7,74,83,3.9,2,44,52,3,57,45,2.1,2,46,51,4,54,41,2.1,2,36,53,5,53,38,1.9,1,28,31,16,41,41,1.2,0
2014-01-13T11,90,0,11,72,113,2.4,2,92,110,7,72,90,3.1,2,86,115,7,74,83,3.9,2,44,52,3,57,45,2.1,2,46,51,4,54,41,2.1,2,36,53,5,53,38,1.9,1
2014-01-13T12,72,0,22,63,87,1.9,2,90,0,11,72,113,2.4,2,92,110,7,72,90,3.1,2,86,115,7,74,83,3.9,2,44,52,3,57,45,2.1,2,46,51,4,54,41,2.1,2
2014-01-13T13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72,0,22,63,87,1.9,2,90,0,11,72,113,2.4,2,92,110,7,72,90,3.1,2,86,115,7,74,83,3.9,2,44,52,3,57,45,2.1,2
2014-01-13T14,69,0,34,55,66,1.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72,0,22,63,87,1.9,2,90,0,11,72,113,2.4,2,92,110,7,72,90,3.1,2,86,115,7,74,83,3.9,2
2014-01-13T15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69,0,34,55,66,1.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72,0,22,63,87,1.9,2,90,0,11,72,113,2.4,2,92,110,7,72,90,3.1,2
2014-01-13T16,84,100,25,73,73,1.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69,0,34,55,66,1.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72,0,22,63,87,1.9,2,90,0,11,72,113,2.4,2
2014-01-13T17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84,100,25,73,73,1.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69,0,34,55,66,1.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72,0,22,63,87,1.9,2
2014-01-13T18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84,100,25,73,73,1.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69,0,34,55,66,1.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-13T19,114,134,9,89,80,2.4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84,100,25,73,73,1.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69,0,34,55,66,1.3,2
2014-01-13T20,91,110,7,84,69,1.9,2,114,134,9,89,80,2.4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84,100,25,73,73,1.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-13T21,83,101,6,82,84,1.9,2,91,110,7,84,69,1.9,2,114,134,9,89,80,2.4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84,100,25,73,73,1.3,2
2014-01-13T22,77,89,5,80,76,1.9,2,83,101,6,82,84,1.9,2,91,110,7,84,69,1.9,2,114,134,9,89,80,2.4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-13T23,120,135,10,87,83,3.3,2,77,89,5,80,76,1.9,2,83,101,6,82,84,1.9,2,91,110,7,84,69,1.9,2,114,134,9,89,80,2.4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-01-14T00,59,0,8,66,42,1.5,2,120,135,10,87,83,3.3,2,77,89,5,80,76,1.9,2,83,101,6,82,84,1.9,2,91,110,7,84,69,1.9,2,114,134,9,89,80,2.4,2
2014-01-14T01,68,90,7,70,50,1.8,2,59,0,8,66,42,1.5,2,120,135,10,87,83,3.3,2,77,89,5,80,76,1.9,2,83,101,6,82,84,1.9,2,91,110,7,84,69,1.9,2
